
VFG016461(gb|WP_011290304)	VFC0001)]	 P110/LppT family adhesin N-terminal domain - Adherence hyopneumoniae 7448]	Mycoplasma

VFG016462(gb|WP_011284244)	VFC0001)]	 P110/LppT family adhesin N-terminal domain - Adherence hyopneumoniae J]	Mycoplasma

VFG016463(gb|WP_011206020)	VFC0001)]	 protein p97; cilium adhesin paralog family - Adherence hyopneumoniae 232]	Mycoplasma

VFG016464(gb|WP_011290069)	VFC0001)]	 protein p97; cilium adhesin paralog family - Adherence hyopneumoniae 7448]	Mycoplasma

VFG016465(gb|WP_011283979)	VFC0001)]	 protein p97; cilium adhesin paralog family - Adherence hyopneumoniae J]	Mycoplasma

VFG016466(gb|WP_011206019)	VFC0001)]	 protein p102, multifunctional adhesin paralog family - Adherence hyopneumoniae 232]	Mycoplasma

VFG016467(gb|WP_011290070)	VFC0001)]	 protein p102, multifunctional adhesin paralog family - Adherence hyopneumoniae 7448]	Mycoplasma

VFG016468(gb|WP_011283980)	VFC0001)]	 protein p102, multifunctional adhesin paralog family - Adherence hyopneumoniae J]	Mycoplasma

VFG016469(gb|WP_011206515)	VFC0001)]	 hypothetical protein - Adherence hyopneumoniae 232]	Mycoplasma

VFG016470(gb|WP_011290436)	VFC0001)]	 hypothetical protein - Adherence hyopneumoniae 7448]	Mycoplasma

VFG016471(gb|WP_011284384)	VFC0001)]	 hypothetical protein - Adherence hyopneumoniae J]	Mycoplasma

VFG016472(gb|WP_011206327)	VFC0001)]	 protein P216, cilium adhesin p97 paralog paralog family - Adherence hyopneumoniae 232]	Mycoplasma

VFG016473(gb|WP_011290303)	VFC0001)]	 protein P216, cilium adhesin p97 paralog paralog family - Adherence hyopneumoniae 7448]	Mycoplasma

VFG016474(gb|WP_011284243)	VFC0001)]	 protein P216, cilium adhesin p97 paralog paralog family - Adherence hyopneumoniae J]	Mycoplasma

VFG016476(gb|WP_010869461)	VFC0083)]	 cyto adherence proteins - Invasion genitalium G37]	Mycoplasma

VFG016477(gb|WP_011206508)	VFC0083)]	 SGNH/GDSL hydrolase family protein - Invasion hyopneumoniae 232]	Mycoplasma

VFG016478(gb|WP_011290430)	VFC0083)]	 SGNH/GDSL hydrolase family protein - Invasion hyopneumoniae 7448]	Mycoplasma

VFG016479(gb|WP_011284378)	VFC0083)]	 SGNH/GDSL hydrolase family protein - Invasion hyopneumoniae J]	Mycoplasma

VFG016480(gb|WP_011264945)	VFC0083)]	 hypothetical protein - Invasion mobile 163K]	Mycoplasma

VFG016481(gb|WP_011949418)	VFC0083)]	 variable surface lipoprotein - Invasion agalactiae PG2]	Mycoplasma

VFG016483(gb|WP_010875022)	VFC0001)]	 elongation factor Tu - Adherence pneumoniae M129]	Mycoplasma

VFG016484(gb|WP_009885583)	VFC0001)]	 elongation factor Tu - Adherence genitalium G37]	Mycoplasma

VFG016485(gb|WP_011113468)	VFC0001)]	 elongation factor Tu - Adherence gallisepticum str. R(low)]	Mycoplasma

VFG016486(gb|WP_011206373)	VFC0001)]	 elongation factor Tu - Adherence hyopneumoniae 232]	Mycoplasma

VFG016488(gb|WP_011284269)	VFC0001)]	 elongation factor Tu - Adherence hyopneumoniae J]	Mycoplasma

VFG016489(gb|WP_011264744)	VFC0001)]	 elongation factor Tu - Adherence mobile 163K]	Mycoplasma

VFG016490(gb|NP_975163)	VFC0001)]	 elongation factor Tu - Adherence mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016491(gb|WP_011076858)	VFC0001)]	 elongation factor Tu - Adherence penetrans HF-2]	Mycoplasma

VFG016492(gb|WP_010925206)	VFC0001)]	 elongation factor Tu - Adherence pulmonis UAB CTIP]	Mycoplasma

VFG016493(gb|WP_011283803)	VFC0001)]	 elongation factor Tu - Adherence synoviae 53]	Mycoplasma

VFG016494(gb|WP_004024476)	VFC0001)]	 elongation factor Tu - Adherence agalactiae PG2]	Mycoplasma

VFG016496(gb|WP_010874748)	VFC0001)]	 pyruvate dehydrogenase complex E1 component subunit beta - Adherence pneumoniae M129]	Mycoplasma

VFG016497(gb|WP_009885905)	VFC0001)]	 alpha-ketoacid dehydrogenase subunit beta - Adherence genitalium G37]	Mycoplasma

VFG016498(gb|WP_011113733)	VFC0001)]	 alpha-ketoacid dehydrogenase subunit beta - Adherence gallisepticum str. R(low)]	Mycoplasma

VFG016499(gb|WP_011206101)	VFC0001)]	 alpha-ketoacid dehydrogenase subunit beta - Adherence hyopneumoniae 232]	Mycoplasma

VFG016502(gb|WP_011265103)	VFC0001)]	 alpha-ketoacid dehydrogenase subunit beta - Adherence mobile 163K]	Mycoplasma

VFG016503(gb|NP_975265)	VFC0001)]	 pyruvate dehydrogenase subunit beta - Adherence mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016504(gb|WP_011077333)	VFC0001)]	 alpha-ketoacid dehydrogenase subunit beta - Adherence penetrans HF-2]	Mycoplasma

VFG016505(gb|WP_010925563)	VFC0001)]	 alpha-ketoacid dehydrogenase subunit beta - Adherence pulmonis UAB CTIP]	Mycoplasma

VFG016506(gb|WP_020002786)	VFC0001)]	 alpha-ketoacid dehydrogenase subunit beta - Adherence synoviae 53]	Mycoplasma

VFG016507(gb|WP_011949275)	VFC0001)]	 alpha-ketoacid dehydrogenase subunit beta - Adherence agalactiae PG2]	Mycoplasma

VFG016508(gb|WP_011387114)	VFC0001)]	 alpha-ketoacid dehydrogenase subunit beta - Adherence capricolum subsp. capricolum ATCC 27343]	Mycoplasma

VFG016509(gb|WP_011206055)	VFC0235)]	 TlyA family RNA methyltransferase - Exotoxin hyopneumoniae 232]	Mycoplasma

VFG016510(gb|WP_011290050)	VFC0235)]	 TlyA family RNA methyltransferase - Exotoxin hyopneumoniae 7448]	Mycoplasma

VFG016511(gb|WP_011283957)	VFC0235)]	 TlyA family RNA methyltransferase - Exotoxin hyopneumoniae J]	Mycoplasma

VFG016512(gb|WP_011264600)	VFC0235)]	 TlyA family RNA methyltransferase - Exotoxin mobile 163K]	Mycoplasma

VFG016513(gb|NP_975109)	VFC0235)]	 hemolysin A - Exotoxin mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016514(gb|WP_011076977)	VFC0235)]	 TlyA family RNA methyltransferase - Exotoxin penetrans HF-2]	Mycoplasma

VFG016515(gb|WP_010924975)	VFC0235)]	 TlyA family RNA methyltransferase - Exotoxin pulmonis UAB CTIP]	Mycoplasma

VFG016516(gb|WP_011386956)	VFC0235)]	 TlyA family RNA methyltransferase - Exotoxin capricolum subsp. capricolum ATCC 27343]	Mycoplasma

VFG016517(gb|WP_011206428)	VFC0251)]	 endonuclease/exonuclease/phosphatase family protein - Exoenzyme hyopneumoniae 232]	Mycoplasma

VFG016518(gb|WP_011290370)	VFC0251)]	 endonuclease/exonuclease/phosphatase family protein - Exoenzyme hyopneumoniae 7448]	Mycoplasma

VFG016519(gb|WP_011284315)	VFC0251)]	 endonuclease/exonuclease/phosphatase family protein - Exoenzyme hyopneumoniae J]	Mycoplasma

VFG016520(gb|WP_156768861)	VFC0251)]	 thermonuclease family protein - Exoenzyme mobile 163K]	Mycoplasma

VFG016521(gb|WP_011077262)	VFC0251)]	 membrane nuclease - Exoenzyme penetrans HF-2]	Mycoplasma

VFG016522(gb|WP_010925494)	VFC0251)]	 membrane nuclease, lipoprotein - Exoenzyme pulmonis UAB CTIP]	Mycoplasma

VFG016523(gb|WP_010925495)	VFC0251)]	 membrane nuclease - Exoenzyme pulmonis UAB CTIP]	Mycoplasma

VFG016524(gb|WP_010924943)	VFC0251)]	 thermonuclease family protein - Exoenzyme pulmonis UAB CTIP]	Mycoplasma

VFG016525(gb|NP_975118)	VFC0258)]	 glycosyltransferase - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016526(gb|NP_975119)	VFC0258)]	 glycosyltransferase - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016527(gb|NP_975120)	VFC0258)]	 UTP-glucose-1-phosphate uridylyltransferase - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016528(gb|NP_975938)	VFC0258)]	 UDP-glucose 4-epimerase - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016529(gb|NP_975939)	VFC0258)]	 hypothetical protein - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016530(gb|NP_975940)	VFC0258)]	 glycosyltransferase - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016531(gb|NP_975941)	VFC0258)]	 glycosyltransferase - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016532(gb|NP_975942)	VFC0258)]	 oligopeptide ABC transporter permease - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016534(gb|NP_975944)	VFC0258)]	 UDP-galactopuranose mutase - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016535(gb|NP_975945)	VFC0258)]	 UDP-glucose 4-epimerase - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016536(gb|NP_975946)	VFC0258)]	 hypothetical protein - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016537(gb|NP_975947)	VFC0258)]	 glycosyltransferase - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016539(gb|NP_975949)	VFC0258)]	 glycosyltransferase - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016540(gb|NP_975950)	VFC0258)]	 oligopeptide ABC transporter ATP-binding protein - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016541(gb|NP_975951)	VFC0258)]	 UDP-galactopyranose mutase - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016542(gb|NP_975952)	VFC0258)]	 UDP-glucose 4-epimerase - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016545(gb|NP_975955)	VFC0258)]	 glycosyltransferase - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016547(gb|NP_975957)	VFC0258)]	 UTP-glucose-1-phosphate uridylyltransferase - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016548(gb|NP_975958)	VFC0258)]	 hypothetical protein - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016549(gb|NP_975959)	VFC0258)]	 hypothetical protein - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016550(gb|NP_975960)	VFC0258)]	 glycosyltransferase - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016551(gb|WP_011949195)	VFC0258)]	 BMP family ABC transporter substrate-binding protein differentiation/activation factor - Immune modulation agalactiae PG2]	Mycoplasma

VFG016554(gb|WP_011949860)	VFC0258)]	 variable surface lipoprotein lipoproteins - Immune modulation agalactiae PG2]	Mycoplasma

VFG016556(gb|WP_011949863)	VFC0258)]	 variable surface lipoprotein lipoproteins - Immune modulation agalactiae PG2]	Mycoplasma

VFG016557(gb|NP_975381)	VFC0258)]	 hypothetical protein lipoproteins - Immune modulation mycoides subsp. mycoides SC str. PG1]	Mycoplasma

VFG016558(gb|WP_050780378)	VFC0258)]	 hypothetical protein lipoproteins - Immune modulation pulmonis UAB CTIP]	Mycoplasma

VFG016559(gb|WP_041364144)	VFC0258)]	 hypothetical protein lipoproteins - Immune modulation pulmonis UAB CTIP]	Mycoplasma

VFG016560(gb|WP_041364149)	VFC0258)]	 hypothetical protein lipoproteins - Immune modulation pulmonis UAB CTIP]	Mycoplasma

VFG016561(gb|WP_041364152)	VFC0258)]	 hypothetical protein lipoproteins - Immune modulation pulmonis UAB CTIP]	Mycoplasma

VFG016562(gb|NP_326358)	VFC0258)]	 LIPOPROTEIN VSAG lipoproteins - Immune modulation pulmonis UAB CTIP]	Mycoplasma

VFG016563(gb|WP_010925329)	VFC0258)]	 lipoprotein VSAI lipoproteins - Immune modulation pulmonis UAB CTIP]	Mycoplasma

VFG016565(gb|WP_011113427)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016566(gb|WP_011113428)	VFC0258)]	 GA module-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016567(gb|WP_011113431)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016568(gb|WP_011113432)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016569(gb|WP_011113433)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016570(gb|WP_011113434)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016571(gb|WP_011113439)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016572(gb|WP_011113440)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016573(gb|WP_011113441)	VFC0258)]	 GA module-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016574(gb|WP_011113442)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016575(gb|WP_011113443)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016576(gb|WP_011113580)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016577(gb|WP_011113581)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016578(gb|WP_011113582)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016579(gb|WP_011113583)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016580(gb|WP_011113584)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016581(gb|WP_011113585)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016582(gb|WP_011113586)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016583(gb|WP_011113587)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016585(gb|WP_011113590)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016586(gb|WP_011113591)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016587(gb|WP_011113670)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016588(gb|WP_011113671)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016589(gb|WP_011113672)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016590(gb|WP_011113674)	VFC0258)]	 hypothetical protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016591(gb|WP_011113676)	VFC0258)]	 GA module-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016592(gb|WP_011113677)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016593(gb|WP_011113704)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016594(gb|WP_011113705)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016595(gb|WP_011113849)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016596(gb|WP_011113850)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016597(gb|WP_011113851)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016598(gb|WP_011113852)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016599(gb|WP_011113853)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016600(gb|WP_011113854)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016601(gb|WP_011113855)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016602(gb|WP_011113856)	VFC0258)]	 FIVAR domain-containing protein lipoproteins - Immune modulation gallisepticum str. R(low)]	Mycoplasma

VFG016603(gb|WP_011077089)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016604(gb|WP_011077090)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016605(gb|WP_011077096)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016606(gb|WP_011077097)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016607(gb|WP_011077469)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016609(gb|WP_011077472)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016611(gb|WP_011077475)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016612(gb|WP_011077476)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016613(gb|WP_011077477)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016614(gb|WP_011077478)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016615(gb|WP_011077479)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016616(gb|WP_011077480)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016617(gb|WP_011077481)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016618(gb|WP_011077485)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016619(gb|WP_011077486)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016620(gb|WP_011077487)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016621(gb|WP_011077488)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016622(gb|WP_011077489)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016623(gb|WP_011077490)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016624(gb|WP_011077491)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016625(gb|WP_011077493)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016626(gb|WP_011077494)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016627(gb|WP_011077495)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016628(gb|WP_011077496)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016629(gb|WP_011077497)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016630(gb|WP_011077500)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016631(gb|WP_011077501)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016632(gb|WP_011077502)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016633(gb|WP_011077503)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016634(gb|WP_011077504)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016635(gb|WP_011077505)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016636(gb|WP_011077506)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016637(gb|WP_011077524)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016640(gb|WP_011077527)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016641(gb|WP_011077528)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016642(gb|WP_011077529)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016643(gb|WP_011077530)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016644(gb|WP_011077556)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016645(gb|WP_011077560)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016646(gb|WP_044891285)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016647(gb|WP_011077563)	VFC0258)]	 P35 family lipoprotein lipoproteins - Immune modulation penetrans HF-2]	Mycoplasma

VFG016648(gb|WP_041362762)	VFC0258)]	 hypothetical protein lipoproteins - Immune modulation mobile 163K]	Mycoplasma

VFG016649(gb|WP_041362871)	VFC0258)]	 hypothetical protein lipoproteins - Immune modulation mobile 163K]	Mycoplasma

VFG016650(gb|WP_011264843)	VFC0258)]	 variable surface protein mvspC lipoproteins - Immune modulation mobile 163K]	Mycoplasma

VFG016651(gb|WP_011264848)	VFC0258)]	 variable surface protein mvspD lipoproteins - Immune modulation mobile 163K]	Mycoplasma

VFG016652(gb|WP_011264849)	VFC0258)]	 variable surface protein mvspE lipoproteins - Immune modulation mobile 163K]	Mycoplasma

VFG016653(gb|WP_011264850)	VFC0258)]	 variable surface protein mvspF lipoproteins - Immune modulation mobile 163K]	Mycoplasma

VFG016654(gb|WP_011264852)	VFC0258)]	 hypothetical protein lipoproteins - Immune modulation mobile 163K]	Mycoplasma

VFG016655(gb|WP_011264853)	VFC0258)]	 variable surface protein mvspH lipoproteins - Immune modulation mobile 163K]	Mycoplasma

VFG016656(gb|WP_192805341)	VFC0258)]	 hypothetical protein lipoproteins - Immune modulation mobile 163K]	Mycoplasma

VFG016657(gb|WP_011264856)	VFC0258)]	 variable surface protein mvspJ lipoproteins - Immune modulation mobile 163K]	Mycoplasma

VFG016658(gb|WP_011264857)	VFC0258)]	 variable surface protein mvspK lipoproteins - Immune modulation mobile 163K]	Mycoplasma

VFG016659(gb|WP_011264858)	VFC0258)]	 variable surface protein mvspL lipoproteins - Immune modulation mobile 163K]	Mycoplasma

VFG016660(gb|WP_011265127)	VFC0258)]	 variable surface protein mvspM lipoproteins - Immune modulation mobile 163K]	Mycoplasma

VFG016661(gb|WP_011265128)	VFC0258)]	 variable surface protein mvspN lipoproteins - Immune modulation mobile 163K]	Mycoplasma

VFG016662(gb|WP_011265129)	VFC0258)]	 variable surface protein mvspO lipoproteins - Immune modulation mobile 163K]	Mycoplasma

VFG016663(gb|WP_011265153)	VFC0258)]	 variable surface protein mvspP lipoproteins - Immune modulation mobile 163K]	Mycoplasma

VFG043450(gb|WP_011113562)	VFC0001)]	 fibronectin-binding protein PlpA - Adherence gallisepticum str. R(low)]	Mycoplasma

VFG043500(gb|WP_011206108)	VFC0001)]	 p97 cilium adhesin paralog paralog family - Adherence hyopneumoniae 232]	Mycoplasma

VFG043553(gb|WP_011113530)	VFC0001)]	 Ohr family peroxiredoxin - Adherence gallisepticum str. R(low)]	Mycoplasma

VFG043554(gb|WP_012751605)	VFC0001)]	 P110/LppT family adhesin N-terminal domain - Adherence conjunctivae HRC/581]	Mycoplasma

VFG043555(gb|WP_012751606)	VFC0001)]	 LppS lipoprotein - Adherence conjunctivae HRC/581]	Mycoplasma

VFG043556(gb|WP_009885879)	VFC0001)]	 type I glyceraldehyde-3-phosphate dehydrogenase - Adherence genitalium G37]	Mycoplasma

VFG043557(gb|WP_143715653)	VFC0001)]	 hypothetical protein - Adherence fermentans JER]	Mycoplasma

VFG043558(gb|WP_012855621)	VFC0001)]	 variable adherence-associated lipoprotein adhesin Vaa - Adherence hominis ATCC 23114]	Mycoplasma

VFG043559(gb|AAF03942)	VFC0001)]	 putative adhesin MAA1 - Adherence arthritidis str. 158p10p9]	Mycoplasma

VFG043642(gb|WP_011205946)	VFC0001)]	 P110/LppT family adhesin N-terminal domain paralog family - Adherence hyopneumoniae 232]	Mycoplasma

VFG043653(gb|WP_011077731)	VFC0235)]	 hypothetical protein - Exotoxin penetrans HF-2]	Mycoplasma

VFG043671(gb|WP_010874728)	VFC0235)]	 CARDS toxin toxin - Exotoxin pneumoniae M129]	Mycoplasma

VFG043794(gb|WP_012497958)	VFC0235)]	 superantigen MAM arthritidis-derived mitogen - Exotoxin arthritidis 158L3-1]	Mycoplasma

VFG046118(gb|WP_011205945)	VFC0001)]	 P97 paralog, surface adhesin paralog family - Adherence hyopneumoniae 232]	Mycoplasma

VFG046119(gb|WP_011206220)	VFC0001)]	 P97 paralog, surface adhesin paralog family - Adherence hyopneumoniae 232]	Mycoplasma

VFG046120(gb|WP_011206514)	VFC0001)]	 P102 paralog, surface adhesin paralog family - Adherence hyopneumoniae 232]	Mycoplasma

VFG000221(gb|WP_010980743)	VFC0001)]	 Type IV pilus major pilin subunit PilE IV pili - Adherence meningitidis MC58]	Neisseria

VFG000222(gb|WP_009349134)	VFC0001)]	 pilin IV pili - Adherence meningitidis MC58]	Neisseria

VFG000223(gb|WP_165439318)	VFC0001)]	 pilin IV pili - Adherence meningitidis MC58]	Neisseria

